ANNOSCOLASTICO,CODICESCUOLA,CODICEEDIFICIO,SCUOLABUS,TRASPORTIPUBBLICIURBANI,TRASPORTIPUBBLICIINTERURBANI,TRASPORTIFERROVIARI,MEZZIPRIVATI,TRASPORTODISABILI,PISTACICLABILE,ALTRO
202021,UDMM827015,0300780002,SI,SI,SI,NO,SI,SI,SI,-
202021,UDEE852031,0300870002,SI,NO,NO,NO,NO,NO,NO,-
202021,PZEE822027,0760670025,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,MEAA87803X,0830390005,SI,SI,NO,NO,SI,SI,NO,-
202021,TOAA8AY01D,0012720011,SI,SI,NO,NO,SI,SI,NO,-
202021,FGEE857034,0710240013,SI,SI,NO,NO,SI,SI,NO,-
202021,RGIS01300V,0880090634,NO,SI,SI,NO,SI,SI,NO,-
202021,PVAA82004A,0180860003,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,VVMM82001V,1020360982,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,UDRI004017,0300460008,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,MIIC8EJ008,0150810678,NO,SI,NO,NO,SI,SI,SI,-
202021,BOAA87201D,0370060127,NO,SI,SI,NO,SI,SI,SI,-
202021,MEAA872064,0830483113,NO,SI,NO,NO,SI,NO,NO,-
202021,CHMM82202P,0690500367,SI,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,BATF23050A,0720060819,NO,SI,NO,NO,NO,NO,SI,-
202021,VVRH01000E,1020471075,NO,SI,NO,NO,NO,NO,NO,-
202021,TPIC84000Q,0810214470,SI,SI,NO,NO,NO,NO,NO,-
202021,SRPS02901Q,0890170003,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,FEEE80002L,0380080182,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,PZEE87002L,0760070699,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,SRIC81700V,0890181323,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,RMMM8G6016,0580911083,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,BGEE84502D,0160890244,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,CREE819041,0190660121,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,BOIC817004,0370060141,NO,SI,SI,NO,SI,SI,NO,-
202021,FREE056018,0600060280,SI,SI,NO,NO,SI,NO,NO,-
202021,PDMM824017,0280351311,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,UDAA847027,0300230004,SI,NO,NO,NO,SI,SI,SI,-
202021,MCAA82104X,0430310765,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,SAMM8BN01R,0650070009,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,VEAA80602L,0270222532,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,TPEE838041,0810124754,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,RMEE8EB01P,0580910346,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,MBIC8DJ005,1080421160,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,NOTF02000R,0030240003,NO,NO,NO,SI,SI,NO,NO,-
202021,PDIC89700X,0280862079,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,SPEE82207D,0110270113,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,RMTD05151L,0581031576,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,RMEE8FV02T,0580910396,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,CTAA06702P,0870332159,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,MBEE8BS03C,1080261391,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,TOAA8B001D,0012720046,NO,SI,NO,NO,SI,SI,NO,-
202021,MCIC81900X,0430250213,SI,SI,SI,NO,SI,NO,NO,-
202021,PIMM83901V,0500080201,SI,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,SVEE80206N,0090230101,SI,SI,SI,SI,SI,NO,NON DEFINITO,-
202021,RMMM8CJ01L,0581162002,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,PZEE83303P,0760450054,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,BOAA80701A,0370420070,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,APMM809017,0440320321,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,PDMM866019,0280571264,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,CTEE880018,0870152817,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,TVTA00801A,0260213793,NO,SI,SI,NO,SI,NO,SI,-
202021,BGIC897003,0162060384,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,BAAA829029,0720210143,SI,NO,NO,NO,NO,SI,NO,-
202021,MTMM81901C,0770310177,SI,SI,SI,NO,SI,NO,NO,-
202021,PAMM83004T,0820824536,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,BACT723009,1100080613,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,PGMM82901G,0540220165,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,MOEE82201G,0360050280,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,TOMM8BL015,0013020003,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,CEEE07300V,0610940808,SI,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,SPAA81801A,0110150072,SI,SI,NO,NO,SI,SI,NO,-
202021,FGAA099054,1100100433,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,CTMM815014,0870032481,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,MOEE846014,0360230119,SI,SI,NO,NO,SI,SI,SI,-
202021,GEAA824024,0100250025,NO,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,COEE80603P,0131610177,NO,SI,SI,NO,SI,NO,NO,-
202021,COEE853038,0131430492,SI,SI,NO,SI,SI,SI,NON DEFINITO,-
202021,RMRA06101G,0580910895,NO,SI,NO,SI,SI,SI,NON DEFINITO,-
202021,SAAA8AE012,0650141217,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,CEPS090004,0610480604,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,VEEE82505A,0270090640,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,GEMM84802R,0100400257,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,BRAA82703R,0740080194,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,PAAA8AT03V,0820534736,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,TOEE8BB01A,0012650002,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,PIEE83603E,0500310108,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,VTMM81702D,0560230525,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,CEMM14300V,0610521938,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,CZAA821021,0790420322,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,TETD001015,0670310532,NO,NO,SI,NO,SI,NO,NO,-
202021,CSEE887021,0781120583,SI,NO,NO,NO,SI,NO,NO,mezzi extra urbano mt 100
202021,PAEE03201C,0820534269,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,ALIS00600N,0060030006,SI,SI,SI,NO,SI,SI,NO,-
202021,BSEE88201X,0170290439,NO,SI,NO,NO,SI,SI,NO,-
202021,BGMM87302L,0160010362,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,BAAA874049,0720300204,SI,SI,NO,NO,SI,SI,NO,-
202021,TOEE88301T,0012720062,SI,SI,SI,SI,SI,SI,SI,-
202021,RMEE8CM026,0580910629,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,CZAA84304X,0791220334,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,ANAA84404V,0420340290,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,PDEE840016,0280753396,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,ANMM83101T,0420100346,SI,SI,SI,NO,SI,SI,NO,-
202021,SIEE82001C,0520150009,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,AO1E013040,0070511800,NO,SI,NO,NO,SI,NO,NO,-
202021,NAEE142013,0630351556,SI,NO,SI,NO,NO,NO,NON DEFINITO,-
202021,VREE86903N,0230763091,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,BRIC817007,0740010226,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,VRIS009002,0230913941,NO,SI,SI,SI,SI,SI,NON DEFINITO,-
202021,COAA84301A,0130750017,NO,SI,NO,NO,SI,NO,NO,-
202021,SRMM811011,0890174920,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,SIMM81202D,0520160007,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,CZEE814012,0790730264,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,CSAA885024,0780291100,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,SVTF00901T,0090560205,NO,SI,NO,NO,SI,NO,NO,-
202021,TOIS044009,0011910022,NO,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,NAMM85101V,0630490624,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,RMEE84002D,0580911772,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,VBEE80410Q,1030760001,SI,NO,NO,NO,SI,SI,NO,-
202021,RCTF01701V,0800070738,NO,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,AVMM007002,0640080010,NO,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,AGAA850041,0840274812,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,GRMM815025,0530270001,SI,NO,NO,NO,SI,NO,NO,-
202021,NOEE81205C,0030470003,SI,SI,SI,NO,SI,SI,NO,a  piedi
202021,TOTD03101D,0012650018,NO,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,BSIC88800R,0170480057,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,PAIS026006,0820532686,NO,SI,SI,NO,SI,NO,NO,-
202021,CEEE85403G,0610340002,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,BAMM838017,0720311612,NO,SI,SI,SI,NO,NO,NO,-
202021,CEMM898016,0610540288,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,CZAA85901A,0790230473,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,BOEE867028,0370370239,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,CAEE046015,1110340869,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,CZIC83000T,0790721014,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,CEMM86701E,0610781117,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,NAEE17300N,0630630118,SI,SI,SI,SI,SI,NO,NON DEFINITO,-
202021,PSEE81702X,0410440122,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,LCEE82704E,0970681798,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,LTAA85001P,0590111803,NO,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,SRAA81702R,0890181332,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,ARMM834015,0510260015,NO,NO,NO,NO,SI,NO,SI,-
202021,AGIC855004,0840010090,NO,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,TVIS018005,0260123788,SI,NO,NO,NO,SI,NO,NO,-
202021,RMMM884015,0580651709,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,FOAA80702P,0400180061,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,PDEE85601Q,0280481805,SI,NO,SI,NO,SI,NO,SI,-
202021,SSEE855017,0900640171,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,CNMM83201B,0040090005,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,PAAA83005P,0820121875,NO,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,ORIS011007,0950381452,NO,SI,SI,NO,SI,SI,NO,-
202021,CRMM80803C,0190510240,SI,NO,NO,NO,SI,NO,NO,-
202021,RMMM8AJ012,0580270649,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,RMPC09000T,0580911233,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,TSIC800002,0320010011,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,OREE82101Q,0950040804,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,KREE83103R,1010130197,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,RMEE898014,0580471176,SI,SI,SI,SI,SI,SI,NON DEFINITO,-
202021,MCAA82702R,0430230111,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,PVPM01000A,0181100259,NO,SI,NO,NO,NO,SI,SI,-
202021,CSEE829054,0780920877,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,NATD121019,0630020100,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,VREE81303N,0230151104,SI,NO,SI,NO,SI,SI,NO,-
202021,TVEE86103B,0260581219,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,REMM133007,0350200238,SI,NO,SI,NO,SI,NO,NON DEFINITO,Biciclette (Piste ciclabili) - pedonali
202021,TSEE81701D,0320060139,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,TOEE89408G,0011960003,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,ATEE80601L,0050330001,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,VCAA810012,0021580007,NO,SI,SI,NO,SI,NO,SI,-
202021,BOEE833025,0370020280,NO,NO,SI,SI,SI,NO,NON DEFINITO,-
202021,LITF011509,0490120005,NO,SI,NO,SI,SI,NO,NON DEFINITO,-
202021,CLIC82400R,0850074784,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,MTEE811075,0770190855,SI,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,UDTL01000E,0301290065,NO,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,SREE83401P,0890024262,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,BSMM829012,0170320636,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,LICT70200A,0490121012,SI,SI,SI,NO,SI,SI,NO,-
202021,BSEE83803X,0172060062,SI,NO,SI,SI,SI,NO,NO,-
202021,ANEE84703E,0420450313,SI,SI,NO,NO,SI,SI,NO,-
202021,LEEE81301P,0750510518,SI,NO,NO,NO,NO,NO,NO,-
202021,AQIS01700X,0660060334,NO,SI,SI,NO,SI,NO,NO,-
202021,CSTD08050T,0781571083,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,ROEE811079,0290501004,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,VIIC82300Q,0240043034,SI,SI,SI,NO,SI,NO,NO,nulla
202021,TVEE854049,0260921471,NO,SI,SI,NO,SI,NO,NO,-
202021,KRAA832019,1010170294,SI,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,RMEE8B903Q,0580321046,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,MBTF063014,1080281539,NO,NO,NO,SI,SI,NO,NON DEFINITO,-
202021,CAMM83401R,1110421868,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,NUIC850006,0911010229,NO,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,TOEE86201R,0011200029,SI,SI,SI,NO,SI,SI,NO,-
202021,PIMM81502B,0500020200,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,BIPS00401B,0960200011,NO,SI,SI,NO,SI,NO,NO,-
202021,FRAA839018,0600330474,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,CSRI02901N,0780331030,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,NOAA83205C,0030240006,SI,NO,NO,NO,SI,SI,NO,-
202021,TVEE87901E,0260462335,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,BIMM807019,0960260004,SI,NO,SI,NO,SI,NO,NO,-
202021,LEAA86801N,0750870205,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,PAAA8AZ02R,0820534695,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,RMEE8GX013,0580910853,NO,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,AVAA87503E,0640400499,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,MEEE88505A,0830013496,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,PZMM89501V,0760660800,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,LTTF01801P,0590111815,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,CHEE841047,0690580286,SI,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,RMIC82700X,0580910635,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,PSRH004013,0410490669,NON DEFINITO,NON DEFINITO,NON DEFINITO,NON DEFINITO,NON DEFINITO,NON DEFINITO,NON DEFINITO,-
202021,BIIC815007,0960040024,SI,SI,SI,NO,SI,SI,SI,-
202021,LTTD01701L,0590081230,NO,SI,NO,NO,NO,NO,NON DEFINITO,-
202021,BGMM87202R,0160230586,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,LUIS023005,0460335058,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,MEEE871029,0830483098,NO,SI,NO,NO,SI,NO,NO,-
202021,VIMM86801A,0241162350,SI,SI,SI,SI,SI,NO,NON DEFINITO,-
202021,FGEE84701B,0710470138,SI,SI,NO,NO,NO,NO,NON DEFINITO,-
202021,LTRA01602G,0590111757,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,VATL00801R,0121230410,NO,NO,SI,SI,SI,NO,NON DEFINITO,-
202021,PRTF01050G,0340270241,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,CAMM867014,0920090409,NO,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,FGIC80700V,0710250449,SI,SI,SI,NO,SI,SI,NO,-
202021,CAEE863063,1110120548,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,COIS011006,0131650540,SI,SI,SI,NO,SI,SI,NO,-
202021,SAAA8A406B,0650022068,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,VRTD10000N,0230913912,NO,SI,SI,NO,NO,NO,NON DEFINITO,-
202021,RMIC8DP005,0580595294,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,MIEE8C1048,0151460464,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,PEAA81306C,0680190118,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,LEAA81202P,0750080345,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,PDEE88703D,0280603687,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,BATL07101P,0720170780,NO,NO,SI,SI,SI,SI,NON DEFINITO,-
202021,PGEE03702N,0540242710,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,NAMM0AX00B,0630020099,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,CBPC00201A,0700060216,NO,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,ARIS013007,0510020071,NO,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,RMEE8AF01G,0581221318,SI,NO,SI,NO,SI,SI,NO,-
202021,BSAA86701L,0171550756,NO,SI,SI,NO,SI,NO,SI,-
202021,RIAA82002C,0570160331,SI,SI,NO,NO,SI,NO,NO,-
202021,PDIC89400C,0280340805,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,LOEE814024,0980210772,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,CTAA80306V,0870361427,SI,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,POAA80604Q,1000020006,SI,NO,SI,NO,SI,NO,NO,-
202021,VAEE84302A,0120320029,SI,NO,SI,NO,SI,NO,NO,-
202021,BGEE82203T,0161291300,NO,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,MNEE820039,0200640623,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,NAAA8C803A,0630490610,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,MTAA83102X,0770210116,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,AGMM84001B,0840282292,SI,SI,NO,NO,SI,SI,NON DEFINITO,a piedi
202021,TOAA8AZ019,0012720210,SI,SI,SI,NO,SI,SI,NO,trasporti pubblici entro 400 m.
202021,TECT703007,0670470221,SI,SI,SI,NO,SI,SI,NO,-
202021,MISL011019,0150091566,NO,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,CRAA80002L,0190980079,SI,NO,SI,NO,SI,SI,SI,-
202021,BARI039506,0720200766,NO,NO,SI,SI,SI,SI,NON DEFINITO,-
202021,MEAA872053,0830483110,SI,SI,NO,NO,SI,SI,NO,-
202021,MIMM8DD016,0151460442,NO,SI,NO,NO,NO,NO,NON DEFINITO,-
202021,IMEE81305D,0080550094,SI,SI,SI,NO,SI,NO,NO,-
202021,RMMM8CU014,0580910946,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,RMMM8EK01N,0580911033,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,SAEE16100T,0651371440,SI,SI,NO,SI,SI,SI,NON DEFINITO,-
202021,IMMM806015,0080630049,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,PERI00101X,0680330512,SI,NO,NO,SI,SI,SI,NO,-
202021,VVMM82202G,1020090411,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,VRIC89600T,0230943324,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,PDMM824017,0280351310,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,TPMM831012,0810082420,SI,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,NARC078011,0630570005,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,TPTD004013,0810142500,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,PDMM859016,0280760872,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,SVRH00702V,0090010192,NO,SI,SI,NO,SI,NO,NO,-
202021,RMAA868024,0580180548,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,BGEE877054,0161690319,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,AVPM02302G,0640051849,NO,SI,SI,NO,NO,SI,NON DEFINITO,-
202021,CAEE833023,1110111367,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,ALEE810017,0060170002,SI,SI,SI,SI,SI,NO,NON DEFINITO,-
202021,BAIC82100R,0720040058,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,CTAA06701N,0870330711,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,KREE826017,1010121439,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,AQRA017032,0660281000,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,ARAA82901D,0510080003,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,CTAA03609A,0870032490,NO,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,VITD09000X,0241164005,SI,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,NAPS24000P,0630272047,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,SPRH010006,0110150172,NO,SI,SI,SI,SI,SI,NO,-
202021,SIEE822014,0520220013,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,LIEE00406D,0490091130,NO,SI,NO,NO,SI,NO,NO,-
202021,CRAA81203X,0190371514,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,RCIC81900T,0800810536,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,NOEE821057,0031090002,SI,SI,SI,NO,SI,SI,NO,-
202021,APMM811039,0440060256,SI,SI,NO,NO,SI,SI,NO,-
202021,SAEE8AE028,0650141228,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,LCEE81301D,0970181782,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,TOMM8AN016,0010590016,SI,SI,SI,NO,SI,SI,SI,-
202021,RIEE82004Q,0570340808,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,MCEE82005A,0430570755,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,ORMM82806P,0950671847,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,BGMM841014,0160740814,SI,SI,SI,SI,SI,SI,NON DEFINITO,-
202021,RMEE81102D,0580910009,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,GEAA86302P,0100250040,NO,SI,NO,NO,SI,SI,NO,-
202021,FRAA84207A,0600240086,SI,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,SSEE850014,0900640164,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,LTAA80006V,0590050044,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,PCIC81600L,0330380118,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,PAIC8A400Q,0820205078,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,BRAA82702Q,0740080082,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,AVMM873033,0640330649,SI,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,TVMM847012,0260761449,NO,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,MIEE8AS03T,0150770002,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,CEAA89302X,0610180003,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,SPAA81002R,0110020017,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,MIEE8BU015,0152290593,SI,SI,NO,SI,NO,SI,NON DEFINITO,-
202021,MIEE8B503X,0152241000,NO,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,FISL03201Q,0480170345,NO,SI,NO,NO,SI,NO,NO,-
202021,ARAA841025,0510170009,SI,NO,NO,NO,SI,NO,NO,-
202021,PZEE82001E,0760560279,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,MOEE045229,0360300213,SI,NO,SI,NO,SI,SI,NO,-
202021,VBEE819013,1030190007,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,CZAA87307V,0790680365,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,RNIC81000C,0990010349,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,MEMM83302D,0830293632,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,CNAA81904X,0041320005,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,FGIS007003,0710080315,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,FIPC02601C,0480040018,SI,NO,SI,SI,SI,NO,NO,-
202021,ATMM809035,0050960003,SI,SI,SI,NO,SI,SI,NO,-
202021,UDAA81207D,0300050001,SI,NO,NO,NO,SI,SI,NO,-
202021,BAAA87801D,0720200135,SI,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,MIEE8D901A,0151180541,NO,SI,SI,NO,SI,NO,SI,-
202021,NAEE127011,0630240029,SI,SI,SI,SI,SI,SI,NON DEFINITO,-
202021,LEEE875067,0750880209,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,FRMM81203E,0600900361,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,PAEE020027,0820534653,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,SAAA178035,0651540146,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
